product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id,name_len,category_len
1874,Nón nam nữ đơn giản thời trang - Đỏ đô,0.37,125000,199000,174,1,100,Mũ nón,9,38,6
1875,Nón lưỡi trai Nam nữ PL3 - Trắng,0.39,167000,274000,155,2,80,Mũ nón,9,32,6
1876,Nón bảo hiểm thời trang + sim Gmobile - Tím,0.3,140000,200000,330,1,80,Mũ nón,9,43,6
1877,Nón nam nữ xỏ khuyên sành điệu - B,0.39,92000,151000,294,1,80,Mũ nón,9,34,6
1878,Nón nam nữ ACG thời trang - Đen,0.38,115000,185000,197,1,80,Mũ nón,9,31,6
1879,Nón nam nữ Religion BJ thời trang - Tím,0.32,125000,185000,352,1,80,Mũ nón,9,39,6
1880,Nón nam nữ Horse 26 cá tính - Nâu,0.35,130000,200000,244,1,80,Mũ nón,9,33,6
1881,Nón nam nữ lá cần cách tân - Đỏ,0.31,110000,159000,244,1,80,Mũ nón,9,31,6
1882,Nón nam nữ Horse 26 cá tính - Nude,0.36,101000,159000,600,6,83,Mũ nón,9,34,6
1883,Nón nam nữ Religion BJ thời trang - Xanh dương,0.38,115000,185000,201,1,80,Mũ nón,9,46,6
1884,Nón nam nữ All Star năng động - Đỏ đô,0.31,110000,159000,244,1,80,Mũ nón,9,37,6
1885,Nón kaki nam nữ Hockey năng động - Đỏ,0.34,99000,150000,541,5,80,Mũ nón,9,37,6
1886,Nón nam nữ Religion BJ thời trang - Hồng,0.37,125000,199000,492,1,80,Mũ nón,9,40,6
1887,Nón nam nữ Religion BJ thời trang - Đen,0.35,130000,200000,237,1,80,Mũ nón,9,39,6
1888,Nón nam nữ lá cần cách tân - Trắng,0.37,125000,199000,492,1,80,Mũ nón,9,34,6
1889,Nón nam nữ Minx thời trang - Đen,0.37,125000,199000,316,1,80,Mũ nón,9,32,6
1890,Nón nam nữ lá cần cách tân - Hồng,0.37,125000,199000,316,1,80,Mũ nón,9,33,6
1891,Nón nam nữ lá cần cách tân - Đen,0.36,101000,159000,600,6,83,Mũ nón,9,32,6
1892,Nón nam nữ BBY 79 thời trang - Xanh rêu,0.3,105000,150000,541,4,80,Mũ nón,9,39,6
1893,Nón kaki nam nữ Hockey năng động - Hồng,0.32,125000,185000,352,1,80,Mũ nón,9,39,6
1894,Nón nam nữ Horse 26 cá tính - Kem,0.37,125000,199000,600,7,80,Mũ nón,9,33,6
1895,Nón kaki nam nữ California thời trang - Đỏ đô,0.3,105000,150000,541,4,80,Mũ nón,9,45,6
1896,Nón nam nữ VN Racing boy Star 1 - Đỏ,0.48,115000,220000,147,1,80,Mũ nón,9,36,6
1897,Nón nam nữ Religion BJ thời trang - Đỏ đô,0.37,125000,199000,600,7,80,Mũ nón,9,41,6
1898,Nón kaki nam nữ California thời trang - Tím,0.31,110000,159000,244,1,80,Mũ nón,9,43,6
1899,Nón nam nữ All Star năng động - Đỏ,0.31,110000,159000,244,1,80,Mũ nón,9,34,6
1900,Nón nam nữ Horse 26 cá tính - Đen,0.38,125000,200000,283,1,80,Mũ nón,9,33,6
1901,Nón nam nữ rằn ri quân nhân - Xanh rêu,0.37,125000,199000,316,1,80,Mũ nón,9,38,6
1902,Nón nam nữ lá cần cách tân - Tím,0.37,125000,199000,316,1,80,Mũ nón,9,32,6
1903,Nón nam nữ Horse 26 cá tính - Đỏ,0.32,125000,185000,352,1,80,Mũ nón,9,32,6
1904,Nón nam nữ Horse 26 cá tính - Xanh rêu,0.37,125000,199000,600,7,80,Mũ nón,9,38,6
1905,Nón nam nữ All Star năng động - Đen,0.38,115000,185000,201,1,80,Mũ nón,9,35,6
1906,Nón nam nữ All Star năng động - Tím,0.31,110000,159000,244,1,80,Mũ nón,9,35,6
1907,Nón nam nữ VN Racing boy Star 1 - Đen,0.48,115000,220000,147,1,80,Mũ nón,9,37,6
1908,Nón nam nữ NYC trẻ trung - Trắng,0.31,110000,159000,244,1,80,Mũ nón,9,32,6
1909,Nón nam nữ Minx thời trang - Đỏ đô,0.4,120000,199000,246,1,80,Mũ nón,9,34,6
1910,Nón lưỡi trai nam nữ Monster cá tính - Đen,0.37,125000,199000,600,7,80,Mũ nón,9,42,6
1911,Nón nam nữ BBY 79 thời trang - Nâu,0.37,125000,199000,492,1,80,Mũ nón,9,34,6
1912,Nón nam nữ Religion BJ thời trang - Đỏ,0.31,110000,159000,244,1,80,Mũ nón,9,38,6
1913,Nón nam nữ Religion BJ thời trang - Xanh đen,0.36,115000,180000,168,1,80,Mũ nón,9,44,6
1914,Nón Snapback nam nữ Julie chim ưng - Trắng,0.38,115000,185000,197,1,80,Mũ nón,9,42,6
1915,Nón nam nữ NYC trẻ trung - Đen,0.38,115000,185000,201,1,80,Mũ nón,9,30,6
1916,Nón kaki nam nữ Hockey năng động - Đỏ đô,0.3,105000,150000,541,4,80,Mũ nón,9,40,6
1917,Nón Snapback nam nữ Julie chim ưng - Xám,0.37,125000,199000,316,1,80,Mũ nón,9,40,6
1918,Nón Snapback nam nữ lá cần cách tân - Đen,0.32,130000,190000,349,1,80,Mũ nón,9,41,6
1919,Nón nam nữ BBY 79 thời trang - Đỏ,0.3,105000,150000,541,4,80,Mũ nón,9,33,6
1920,Nón Snapback nam nữ Julie chim ưng - Đen,0.37,125000,199000,316,1,80,Mũ nón,9,40,6
1921,Nón nam nữ BBY 79 thời trang - Xanh,0.37,125000,199000,600,7,80,Mũ nón,9,35,6
1922,Nón nam nữ Horse 26 cá tính - Đỏ đô,0.37,125000,199000,492,1,80,Mũ nón,9,35,6
1923,Nón lưỡi trai lưới nam nữ Trainer Pokemon - Đỏ,0.36,115000,180000,168,1,80,Mũ nón,9,46,6
1924,Nón nam nữ HLV Pokemon - Đỏ,0.3,105000,150000,541,4,80,Mũ nón,9,27,6
1925,Nón nam nữ BBY 79 thời trang - Đen,0.37,125000,199000,316,1,80,Mũ nón,9,34,6
1926,Nón nam nữ SH 1981 sành điệu - Hồng sen,0.4,120000,200000,414,1,80,Mũ nón,9,39,6
1927,Nón lưỡi trai mã vạch thêm cá tính - Xanh,0.33,150000,224000,481,2,80,Mũ nón,9,41,6
1928,Nón nam nữ Uma Racing Boy - Đen,0.33,150000,224000,425,1,80,Mũ nón,9,31,6
1929,Nón nam nữ SH 1981 sành điệu - Đen,0.33,150000,224000,481,2,80,Mũ nón,9,34,6
1930,Nón nam nữ Neo 381 sành điệu - Xám,0.35,118000,182000,547,5,80,Mũ nón,9,34,6
1931,Nón nam nữ Portland cá tính - Đen,0.36,107000,167000,418,1,80,Mũ nón,9,33,6
1932,Nón lưỡi trai nam nữ EXO năng động - Đen,0.25,155000,207000,195,1,80,Mũ nón,9,40,6
1933,Nón Snapback unisex J cá tính - Đen,0.4,120000,200000,600,11,80,Mũ nón,9,35,6
1934,Nón nam nữ Snapback vân cá sấu - Đen,0.33,150000,224000,425,1,80,Mũ nón,9,36,6
1935,Nón nam nữ Portland cá tính - Đỏ,0.33,100000,149000,332,1,80,Mũ nón,9,32,6
1936,Nón nam nữ Neo 381 sành điệu - Đỏ,0.4,120000,200000,600,11,80,Mũ nón,9,33,6
1937,Nón lưỡi trai mã vạch thêm cá tính - Xám,0.36,107000,167000,418,1,80,Mũ nón,9,40,6
1938,Nón lưỡi trai mã vạch thêm cá tính - Đen,0.36,107000,167000,418,1,80,Mũ nón,9,40,6
1939,Nón nam nữ SH 1981 sành điệu - Vàng,0.35,118000,182000,547,5,80,Mũ nón,9,35,6
1940,Nón nam nữ SH 1981 sành điệu - Hồng,0.33,100000,149000,417,1,80,Mũ nón,9,35,6
1941,Nón nam nữ Portland cá tính - Xanh đen,0.39,138000,226000,600,1,80,Mũ nón,9,38,6
1942,Nón Snapback unisex J cá tính - Xám,0.39,138000,226000,600,1,80,Mũ nón,9,35,6
1943,Nón lưỡi trai nam nữ FASHION thanh lịch - Đen,0.4,120000,200000,600,11,80,Mũ nón,9,45,6
1944,Nón lưỡi trai Unisex họa tiết trẻ trung - Đen,0.36,107000,167000,418,1,80,Mũ nón,9,45,6
1945,Nón lưỡi trai AMERICA trẻ trung - Trắng,0.4,120000,200000,600,5,84,Mũ nón,9,39,6
1946,Nón nam nữ Motors Racing Team sành điệu - Đỏ,0.35,110000,169000,600,47,81,Mũ nón,9,44,6
1947,Nón nam nữ SH 1981 sành điệu - Đỏ,0.33,150000,224000,425,1,80,Mũ nón,9,33,6
1948,Nón lưỡi trai mã vạch thêm cá tính - Đỏ đô,0.35,118000,182000,547,5,80,Mũ nón,9,42,6
1949,Nón nam nữ Leo Black cá tính - Đen,0.4,120000,200000,232,1,80,Mũ nón,9,34,6
1950,Nón lưỡi trai Unisex họa tiết trẻ trung - Xanh,0.33,150000,224000,481,2,80,Mũ nón,9,46,6
1951,Nón Bucket nam nữ thời trang - Đen,0.33,100000,149000,332,1,80,Mũ nón,9,34,6
1952,Nón nam nữ Uma Racing Boy - Đỏ,0.35,110000,169000,600,47,81,Mũ nón,9,30,6
1953,Nón nam nữ Championship thời trang - Xanh đen,0.4,120000,200000,600,5,84,Mũ nón,9,45,6
1954,Nón nam nữ SH 1981 sành điệu - Xanh dương,0.4,120000,200000,414,1,80,Mũ nón,9,41,6
1955,Nón nam nữ Neo 381 sành điệu - Xanh đen,0.33,100000,149000,294,1,80,Mũ nón,9,39,6
1956,Nón nam nữ Neo 381 sành điệu - Xanh rêu,0.32,130000,191000,172,2,90,Mũ nón,9,39,6
1957,Nón nam nữ Motors Racing Team sành điệu - Xanh rêu,0.33,150000,224000,425,1,80,Mũ nón,9,50,6
1958,Nón nam nữ kTM Racing 47 cá tính - Đỏ,0.35,110000,169000,600,47,81,Mũ nón,9,37,6
1959,Nón nam nữ Portland cá tính - Tím,0.35,110000,169000,600,47,81,Mũ nón,9,33,6
1960,Nón lưỡi trai nam nữ EXO năng động - Trắng,0.35,118000,182000,547,5,80,Mũ nón,9,42,6
1961,Nón lưỡi trai Unisex họa tiết trẻ trung - Xanh rêu,0.36,107000,167000,418,1,80,Mũ nón,9,50,6
1962,Nón Snapback unisex J cá tính - Trắng,0.33,150000,224000,425,1,80,Mũ nón,9,37,6
1963,Nón nam nữ kTM Racing 47 cá tính - Đen,0.4,120000,200000,227,1,80,Mũ nón,9,38,6
1964,Nón lưỡi trai AMERICA trẻ trung - Đen,0.39,138000,226000,600,1,80,Mũ nón,9,37,6
1965,Nón nam nữ Motors Racing Team sành điệu - Xám,0.36,107000,167000,418,1,80,Mũ nón,9,45,6
1966,Nón lưỡi trai nam nữ Brooklyn - Đen,0.33,150000,224000,481,2,80,Mũ nón,9,35,6
1967,Nón nam nữ SH 1981 sành điệu - Trắng,0.33,100000,149000,287,1,80,Mũ nón,9,36,6
1968,Nón nam nữ Motors Racing Team sành điệu - Nâu,0.33,100000,149000,294,1,80,Mũ nón,9,45,6
1969,Nón nam nữ SH 1981 sành điệu - Xanh lá,0.36,107000,167000,418,1,80,Mũ nón,9,38,6
1970,Nón lưỡi trai mã vạch thêm cá tính - Xanh dương,0.36,107000,167000,418,1,80,Mũ nón,9,47,6
1971,Nón nam nữ RBull thời trang - Đen,0.35,118000,182000,547,5,80,Mũ nón,9,33,6
1972,Nón nam nữ Portland cá tính - Xanh dương,0.35,110000,169000,600,47,81,Mũ nón,9,40,6
1973,Nón nam nữ Motors Racing Team sành điệu - Xanh đen,0.31,200000,290000,355,1,80,Mũ nón,9,50,6
1974,Kính bảo vệ mắt Double Shield 9844A unisex - D,0.27,125000,171000,160,1,80,Mắt kính,10,46,8
1975,Mắt kính nam nữ Hàn Quốc cách điệu - Đen,0.29,365000,514000,126,1,80,Mắt kính,10,40,8
1976,Mắt kính Unisex gọng tròn phong cách - Xanh,0.29,365000,514000,122,1,80,Mắt kính,10,43,8
1977,Mắt kính Unisex gọng tròn Hàn Quốc xanh - Xanh lá,0.29,365000,514000,248,1,80,Mắt kính,10,49,8
1978,Kính bảo vệ mắt ngày đêm Double Shield D401-unisex - Xám,0.22,257000,329000,187,1,80,Mắt kính,10,56,8
1979,Kính nam Double Shield 90824 bảo vệ mắt - Nâu,0.14,135000,157000,140,1,80,Mắt kính,10,45,8
1980,Mắt kính Unisex thời trang Korea - Nâu,0.29,365000,514000,177,1,80,Mắt kính,10,38,8
1981,Mắt kính nam nữ thời trang Hàn Quốc - Đen,0.29,365000,514000,148,1,80,Mắt kính,10,41,8
1982,Mắt kính Unisex gọng tròn nhỏ nhắn - Xanh đen,0.29,365000,514000,248,1,80,Mắt kính,10,45,8
1983,Kính bảo vệ mắt ngày đêm Double Shield D401-unisex - Nâu,0.22,257000,329000,187,1,80,Mắt kính,10,56,8
1984,Kính bảo vệ mắt thể thao Double Shield 6970 - Xanh,0.38,309000,500000,113,1,80,Mắt kính,10,50,8
1985,Tròng kính râm cho mắt cận Double Shield C136 bản tròn - Xanh đen,0.34,159000,240000,224,1,80,Mắt kính,10,65,8
1986,Kính bảo vệ mắt Double Shield 9844A unisex - E,0.27,125000,171000,160,1,80,Mắt kính,10,46,8
1987,Mắt kính thể thao Sporty Double Shield 90730S - Xanh,0.38,309000,500000,199,1,80,Mắt kính,10,52,8
1988,Mắt kính nam phong cách Hàn Quốc - Vàng,0.29,365000,514000,245,1,80,Mắt kính,10,39,8
1989,Mắt kính nam nữ Night View Glasses - Vàng,0.44,140000,250000,170,1,80,Mắt kính,10,41,8
1990,Mắt kính Unisex gọng tròn tím - Tím,0.29,365000,514000,254,1,80,Mắt kính,10,35,8
1991,Kính nam Double Shield 6868-D bảo vệ mắt - Trắng,0.1,197000,219000,120,2,80,Mắt kính,10,48,8
1992,Kính nam Double Shield 90824 bảo vệ mắt - Xanh đen,0.14,135000,157000,140,1,80,Mắt kính,10,50,8
1993,Mắt kính thể thao Sporty Double Shield 90730S - Đen,0.38,309000,500000,199,1,80,Mắt kính,10,51,8
1994,Kính bảo vệ mắt thể thao Double Shield 6970 - Đỏ,0.38,309000,500000,113,1,80,Mắt kính,10,48,8
1995,Mắt kính Unisex thời trang Korea - Vàng,0.29,365000,514000,250,1,80,Mắt kính,10,39,8
1996,Kính bảo vệ mắt nam nữ Double Shield 91532-1 - Trắng,0.46,135000,250000,268,1,80,Mắt kính,10,52,8
1997,Kính bảo vệ mắt ngày đêm Double Shield D401-unisex - Đen,0.22,257000,329000,187,1,80,Mắt kính,10,56,8
1998,Kính nam Double Shield 92053 bảo vệ mắt - Trắng,0.15,142000,167000,159,1,80,Mắt kính,10,47,8
1999,Kính nam Double Shield 92085 bảo vệ mắt - Trắng,0.28,171000,238000,161,1,80,Mắt kính,10,47,8
2000,Mắt kính nam nữ cách điệu thời trang - Đen,0.35,337000,518000,146,1,80,Mắt kính,10,42,8
2001,Kính nam Double Shield 90824 bảo vệ mắt - Đen,0.14,135000,157000,140,1,80,Mắt kính,10,45,8
2002,Mắt kính nam nữ thời trang - Đen,0.38,155000,250000,189,1,100,Mắt kính,10,32,8
2003,Kính bảo vệ mắt thể thao Double Shield 6970 - Trắng,0.38,309000,500000,113,1,80,Mắt kính,10,51,8
2004,Mắt kính thể thao Sporty Double Shield 90730S - Đỏ,0.38,309000,500000,199,1,80,Mắt kính,10,50,8
2005,Kính nam Double Shield 90824 bảo vệ mắt - Trắng,0.14,135000,157000,140,1,80,Mắt kính,10,47,8
2006,Kính bảo vệ mắt nam nữ Double Shield 91532-1 - Nâu,0.46,135000,250000,268,1,80,Mắt kính,10,50,8
2007,Kính bảo vệ mắt Double Shield 9844A unisex - C,0.27,125000,171000,160,1,80,Mắt kính,10,46,8
2008,Kính bảo vệ mắt ngày đêm Double Shield D401-unisex - Xanh đen,0.22,257000,329000,187,1,80,Mắt kính,10,61,8
2009,Kính bảo vệ mắt nam nữ Double Shield 91532-1 - Xanh rêu,0.46,135000,250000,268,1,80,Mắt kính,10,55,8
2010,Mắt kính giả cận Unisex gọng dẻo - Đen,0.26,255000,345000,156,1,100,Mắt kính,10,38,8
2011,Kính bảo vệ mắt nam nữ Double Shield 91532-1 - Đen,0.46,135000,250000,268,1,80,Mắt kính,10,50,8
2012,Mắt kính thể thao Sporty Double Shield 90730S - Trắng,0.38,309000,500000,199,1,80,Mắt kính,10,53,8
2013,Kính bảo vệ mắt Double Shield 9844A unisex - A,0.27,125000,171000,160,1,80,Mắt kính,10,46,8
2014,Kính nam Double Shield 92053 bảo vệ mắt - Đen,0.15,142000,167000,159,1,80,Mắt kính,10,45,8
2015,Kính nam Double Shield 91532-2 bảo vệ mắt - Trắng,0.14,135000,157000,232,1,80,Mắt kính,10,49,8
2016,Kính bảo vệ mắt thể thao Double Shield 6970 - Đen,0.38,309000,500000,113,1,80,Mắt kính,10,49,8
2017,Mắt kính nam nữ đen đơn giản - Đen,0.46,150000,279000,239,1,80,Mắt kính,10,34,8
2018,Kính nam Double Shield 92085 bảo vệ mắt - Đen,0.28,171000,238000,161,1,80,Mắt kính,10,45,8
2019,Kính bảo vệ mắt Double Shield 9844A unisex - B,0.27,125000,171000,160,1,80,Mắt kính,10,46,8
2020,Kính nam Double Shield 91532-2 bảo vệ mắt - Đen,0.14,135000,157000,232,1,80,Mắt kính,10,47,8
2021,Mắt kính nam nữ Nobita - Đen,0.22,239000,305000,131,1,80,Mắt kính,10,28,8
2022,Mắt kính nam nữ Exodus Hàn Quốc - Trắng,0.28,171000,238000,161,1,80,Mắt kính,10,39,8
2023,Kính nam Double Shield 92085 bảo vệ mắt - Trắng,0.45,615000,1083000,111,1,80,Mắt kính,10,47,8
2024,Kính mát Jubilant unisex J45073L GOLD-BL - Xanh dương,0.43,270000,474000,316,1,80,Mắt kính,10,53,8
2025,Kính nam bảo vệ mắt Double Shield 91961 - Hồng,0.4,270000,450000,128,1,80,Mắt kính,10,46,8
2026,Mắt kính nam nữ Mr Simple sành điệu - Đen,0.29,365000,514000,126,1,80,Mắt kính,10,41,8
2027,Mắt kính nam R.B phong cách - Đen,0.33,389000,580000,124,1,80,Mắt kính,10,33,8
2028,Kính mát Jubilant unisex J45073M PNK-PK - Hồng,0.47,160000,300000,126,1,80,Mắt kính,10,46,8
2029,Mắt kính nam nữ tráng gương Hàn Quốc - Xanh dương,0.32,227000,334000,179,1,80,Mắt kính,10,49,8
2030,Kính mát unisex Jubilant J45073M BUR-R - Cam,0.4,90000,150000,328,1,80,Mắt kính,10,44,8
2031,Kính mát thể thao Double Shield 70016M unisex - Xám,0.13,157000,181000,202,1,80,Mắt kính,10,51,8
2032,Mắt kính nam nữ sang trọng - Vàng,0.06,133000,141000,208,1,80,Mắt kính,10,33,8
2033,Kính nam Double Shield 91532-1 bảo vệ mắt - Nâu,0.4,180000,300000,184,1,80,Mắt kính,10,47,8
2034,Kính nam bảo vệ mắt Double Shield 91961 - Đen,0.45,265000,480000,179,1,80,Mắt kính,10,45,8
2035,Mắt kính nam nữ sang trọng - Bạc,0.45,615000,1083000,111,1,80,Mắt kính,10,32,8
2036,Kính mát nam nữ Jubilant chính hãng J45042 - Nâu,0.32,227000,334000,179,1,80,Mắt kính,10,48,8
2037,Mắt kính nam nữ sang trọng - Nâu,0.43,270000,474000,316,1,80,Mắt kính,10,32,8
2038,Kính nam Double Shield 92007 bảo vệ mắt - Nâu,0.06,133000,141000,208,1,80,Mắt kính,10,45,8
2039,Kính nam Double Shield 92007 bảo vệ mắt - Đen,0.25,270000,360000,186,1,80,Mắt kính,10,45,8
2040,Kính nam bảo vệ mắt Double Shield 91961 - Trắng,0.43,270000,474000,316,1,80,Mắt kính,10,47,8
2041,Kính mát thể thao Double Shield 70016M unisex - Đỏ,0.15,615000,862000,179,1,80,Mắt kính,10,50,8
2042,Mắt kính nam nữ Exodus Hàn Quốc - Đỏ,0.21,167000,211000,158,1,80,Mắt kính,10,36,8
2043,Mắt kính mắt thời trang cho mắt cận Double Shield 3987 - Đen,0.34,265000,400000,169,1,80,Mắt kính,10,60,8
2044,Mắt kính nam nữ Exodus Hàn Quốc - Xanh,0.21,167000,211000,158,1,80,Mắt kính,10,38,8
2045,Mắt kính nam nữ gọng tròn 108 - Vàng,0.23,165000,214000,153,1,80,Mắt kính,10,36,8
2046,Mắt kính nam nữ gọng dẻo thời trang - Đen,0.35,533000,820000,286,3,80,Mắt kính,10,41,8
2047,Kính nam Double Shield 90960 bảo vệ mắt - Xanh đen,0.23,133000,173000,228,1,80,Mắt kính,10,50,8
2048,Mắt kính nam Hàn Quốc tráng gương - Xanh,0.15,615000,862000,122,1,80,Mắt kính,10,40,8
2049,Mắt kính thời trang cho mắt cận Double Shield 6848 - Đen,0.45,615000,1083000,111,1,80,Mắt kính,10,56,8
2050,Kính nam Double Shield 90960 bảo vệ mắt - Nâu,0.41,129000,219000,422,6,80,Mắt kính,10,45,8
2051,Mắt kính nam nữ Exodus Hàn Quốc - Cam,0.25,270000,360000,186,1,80,Mắt kính,10,37,8
2052,Mắt kính nam Hàn Quốc sành điệu - Xanh dương,0.23,133000,173000,228,1,80,Mắt kính,10,44,8
2053,Mắt kính nam nữ Tiger sành điệu - Đen,0.21,167000,211000,158,1,80,Mắt kính,10,37,8
2054,Kính nam Double Shield 91269 bảo vệ mắt - Đen,0.32,227000,334000,179,1,80,Mắt kính,10,45,8
2055,Mắt kính thể thao tháo lắp tròng Double Shield 58150 - Đen,0.325427822,252918.8976,690000,173,1,80,Mắt kính,10,58,8
2056,Kính nam Double Shield 91269 bảo vệ mắt - Trắng,0.29,365000,514000,252,1,80,Mắt kính,10,47,8
2057,Kính mát thể thao Double Shield 70016M unisex - Đen,0.08,197000,214000,205,1,80,Mắt kính,10,51,8
2058,Mắt kính nam nữ sang trọng - Đen,0.21,133000,168000,134,1,80,Mắt kính,10,32,8
2059,Kính mát Jubilant unisex J45073M GOLD-GN - Xanh,0.06,133000,141000,208,1,80,Mắt kính,10,47,8
2060,Kính nam Double Shield 91669 bảo vệ mắt - Trắng,0.15,615000,862000,251,1,80,Mắt kính,10,47,8
2061,Mắt kính Unisex cách điệu Hàn Quốc - Vàng,0.45,615000,1083000,111,1,80,Mắt kính,10,41,8
2062,Mắt kính nam nữ Exodus Hàn Quốc - Đen,0.29,365000,514000,103,1,80,Mắt kính,10,37,8
2063,Mắt kính nam nữ Hoodie thời trang - Đen,0.23,133000,173000,228,1,80,Mắt kính,10,39,8
2064,Kính nam Double Shield 91532-1 bảo vệ mắt - Xanh đen,0.21,133000,168000,134,1,80,Mắt kính,10,52,8
2065,Mắt kính nam nữ Mr Simple sành điệu - Xanh dương,0.45,615000,1083000,111,1,80,Mắt kính,10,48,8
2066,Mắt kính Unisex gọng tròn cách tân - Đen,0.15,615000,862000,216,1,80,Mắt kính,10,40,8
2067,Kính nam Double Shield 90960 bảo vệ mắt - Trắng,0.29,365000,514000,11,1,80,Mắt kính,10,47,8
2068,Kính nam Double Shield 92007 bảo vệ mắt - Trắng,0.43,270000,474000,316,1,80,Mắt kính,10,47,8
2069,Mắt kính 3D dành cho Smart Phone - Đen,0.13,157000,181000,202,1,80,Mắt kính,10,38,8
2070,Mắt kính nam Jubilant phong cách J45035 - Nâu,0.325427822,252918.8976,690000,215,1,80,Mắt kính,10,45,8
2071,Kính mát thể thao Double Shield 70015M unisex - Xám,0.28,227000,315000,233,1,100,Mắt kính,10,51,8
2072,Mắt kính nam nữ sành điệu - Đen,0.4,250000,417000,161,1,80,Mắt kính,10,31,8
2073,Kính mát thể thao Double Shield 70015M unisex - Đỏ đô,0.28,227000,315000,233,1,100,Mắt kính,10,53,8
2074,Kính nam Double Shield 92007 bảo vệ mắt - Xanh đen,0.06,133000,141000,208,1,80,Mắt kính,10,50,8
2075,Mắt kính unisex phong cách 6721 - Đen,0.45,135000,245000,243,1,80,Mắt kính,10,37,8
2076,Kính mát nam Jubilant J45075 GOLD BL - Vàng,0.15,615000,862000,136,1,80,Mắt kính,10,43,8
2077,Mắt kính nam nữ thời trang 2015 - Đen,0.4,145000,242000,258,4,80,Mắt kính,10,37,8
2078,Kính mát Jubilant unisex J45073M SIL-S - Xám,0.15,615000,850000,200,1,80,Mắt kính,10,44,8
2079,Mắt kính nam nữ thời trang cao cấp - Vàng,0.42,270000,466000,194,1,80,Mắt kính,10,41,8
2080,Kính mát thể thao Double Shield 70015M unisex - Đen,0.28,227000,315000,233,1,100,Mắt kính,10,51,8
2081,Mắt kính thể thao nam Super Sport 6874,0.48,99000,190000,153,1,80,Mắt kính,10,38,8
2082,Kính mát nam Jubilant J45038 SIL - Bạc,0.1,615000,701000,269,1,80,Mắt kính,10,38,8
2083,Combo 5 đôi vớ nữ phối sọc dễ thương - Hồng,0.39,135000,220000,173,1,80,Tất vớ,11,43,6
2084,Combo 5 đôi vớ ADD cổ cao,0.33,210000,313000,152,1,80,Tất vớ,11,25,6
2085,Combo 5 đôi vớ nam phối sọc cá tính,0.39,135000,220000,225,1,80,Tất vớ,11,35,6
2086,Combo 5 vớ nam phối bo thời trang,0.38,125000,200000,187,1,80,Tất vớ,11,33,6
2087,Combo 5 đôi vớ nam Onymax SON02 cổ thấp,0.38,157000,252000,149,1,80,Tất vớ,11,39,6
2088,Combo 4 đôi vớ nam công sở phong cách,0.37,169000,270000,237,1,80,Tất vớ,11,37,6
2089,Combo 5 đôi vớ nam nữ sọc cổ ngắn,0.44,169000,300000,224,1,80,Tất vớ,11,33,6
2090,Combo 4 đôi vớ nam VNXK thể thao dài - Đen,0.4,120000,200000,115,1,80,Tất vớ,11,42,6
2091,Combo 5 đôi vớ nam cổ ngắn họa tiết thời trang,0.44,169000,300000,154,1,80,Tất vớ,11,46,6
2092,Combo 4 đôi vớ nam nữ phối sọc cá tính,0.43,115000,200000,207,1,80,Tất vớ,11,38,6
2093,Combo 5 đôi vớ nam nữ cổ ngắn năng động,0.44,169000,300000,239,1,80,Tất vớ,11,39,6
2094,Combo 5 đôi tất nam cổ ngắn,0.25,120000,160000,252,1,80,Tất vớ,11,27,6
2095,Combo 5 đôi vớ nam SPRIS cá tính,0.39,135000,220000,198,1,80,Tất vớ,11,33,6
2096,Combo 4 vớ nam VNXK thời trang - Xám,0.4,120000,200000,202,1,80,Tất vớ,11,36,6
2097,Combo 4 đôi vớ nam ô vuông - Nâu đen,0.38,125000,200000,166,1,80,Tất vớ,11,36,6
2098,Combo 4 đôi vớ nam nữ thời trang - Trắng,0.43,115000,200000,217,1,80,Tất vớ,11,40,6
2099,Combo 4 đôi vớ nam nữ sắc màu,0.43,115000,200000,124,1,80,Tất vớ,11,29,6
2100,Combo 5 vớ nam nữ ngắn xám thể thao - Xám,0.39,140000,230000,143,1,80,Tất vớ,11,41,6
2101,Combo 4 đôi vớ nam nữ phối viền,0.43,115000,200000,236,1,80,Tất vớ,11,31,6
2102,Combo 5 đôi vớ nam ADD cá tính,0.33,210000,313000,229,1,80,Tất vớ,11,30,6
2103,Combo 4 đôi vớ nam dài phối vân thể thao - Đen,0.4,120000,200000,120,1,80,Tất vớ,11,46,6
2104,Combo 4 vớ nam VNXK mềm mịn,0.4,120000,200000,210,1,80,Tất vớ,11,27,6
2105,Combo 5 đôi vớ nam cổ ngắn,0.22,105000,135000,441,1,80,Tất vớ,11,26,6
2106,Combo 5 vớ nam viền thời trang - Đen,0.37,145000,230000,240,1,80,Tất vớ,11,36,6
2107,Combo 5 đôi vớ nam nữ cổ thấp cá tính,0.44,169000,300000,232,1,80,Tất vớ,11,37,6
2108,Vớ chống chuột rút ALIEN AMOUR CS001 - Đen,0.325427822,252918.8976,239000,156,1,80,Tất vớ,11,42,6
2109,Combo 5 đôi vớ nam nữ cổ ngắn Simple,0.39,169000,275000,236,1,80,Tất vớ,11,36,6
2110,Combo 5 vớ hài nam thời trang,0.46,135000,250000,160,1,80,Tất vớ,11,29,6
2111,Combo 5 đôi vớ nam nữ cá tính,0.39,135000,220000,239,1,80,Tất vớ,11,29,6
